ID_CLIENTE,QTD_SOL_LAST_30D,DAYS_SINCE_LAST,N_UNIQUE_DATES,QTD_REGISTROS_CLIENTE,JA_TENTOU_CANCELAR_max,QTD_FINANCEIRO_mean,QTD_SUPORTE_TECNICO_mean,QTD_OUTROS_mean,QTD_ADMINISTRATIVO_mean,TAXA_CONTATO_DIA
194746,1,16,6,7,0,7,0,0,0,7
62397,0,51,3,3,0,0,0,1,2,3
123150,0,52,24,29,1,21,4,0,0,29
160238,1,18,24,37,1,9,17,7,0,37
129522,0,67,19,32,0,3,14,7,7,32
163647,3,3,61,79,1,45,20,10,2,79
197287,4,1,7,15,0,10,1,0,4,15
182018,0,172,6,7,0,4,1,0,0,7
151183,1,21,35,49,1,34,8,3,0,49
128198,0,115,4,7,1,1,3,0,0,7
151268,0,527,11,14,0,4,8,1,1,14
90523,0,190,13,21,0,10,5,1,4,21
189786,0,70,4,5,0,1,3,0,0,5
106000,0,442,12,14,0,8,3,3,0,14
183621,0,126,6,8,0,0,3,2,2,8
117047,0,99,4,4,0,3,1,0,0,4
92476,2,23,34,54,1,15,21,7,8,54
168495,4,2,34,43,0,12,25,2,2,43
120967,0,56,7,11,1,3,1,1,1,11
193441,0,35,5,6,0,3,1,2,0,6
112280,0,69,14,16,1,7,2,2,0,16
155528,0,35,18,27,1,7,8,4,1,27
196100,1,27,8,9,0,3,2,3,0,9
194947,1,30,4,4,1,3,0,0,0,4
80109,0,277,15,20,1,11,4,3,1,20
51170,1,29,31,42,1,13,16,2,8,42
127517,0,198,6,6,0,4,2,0,0,6
172291,3,11,14,19,1,14,1,2,1,19
104733,0,277,4,4,0,0,4,0,0,4
175255,1,1,13,13,0,7,3,3,0,13
159035,0,99,7,8,0,3,5,0,0,8
174892,2,11,24,30,1,13,6,3,2,30
115461,0,116,3,3,0,2,0,1,0,3
182533,0,51,13,15,0,6,3,3,2,15
191551,4,3,16,27,1,9,8,5,2,27
115866,2,2,28,33,1,18,1,0,0,33
169249,0,246,20,21,0,20,1,0,0,21
189437,0,144,2,2,0,0,0,2,0,2
191249,0,93,10,13,0,2,6,4,1,13
161724,2,9,20,24,1,11,4,5,1,24
147617,0,174,20,27,0,8,11,2,5,27
165202,0,52,10,15,1,10,2,1,0,15
141941,0,403,5,5,0,2,3,0,0,5
122577,2,7,45,61,1,37,10,2,2,61
79066,0,86,13,15,0,3,6,3,0,15
185833,2,4,18,26,0,22,2,2,0,26
190526,0,140,15,17,0,15,1,1,0,17
156131,1,10,22,26,1,20,5,0,0,26
185870,2,0,17,22,0,3,9,4,5,22
191537,0,45,9,10,0,2,7,1,0,10
183762,2,23,12,13,1,7,2,1,1,13
115994,0,347,11,16,0,2,10,1,2,16
159650,4,6,36,50,0,37,6,5,2,50
158789,2,15,22,34,1,17,2,2,6,34
160090,3,18,7,8,0,3,5,0,0,8
132639,0,53,7,8,0,0,3,2,3,8
145202,0,296,1,2,0,1,1,0,0,2
129219,3,7,50,79,1,45,3,7,8,79
194025,1,25,6,6,0,6,0,0,0,6
168518,1,10,2,2,0,0,2,0,0,2
73386,0,185,8,9,0,2,3,2,1,9
60606,0,59,13,15,0,6,7,2,0,15
181166,1,4,5,5,0,2,1,0,2,5
151922,1,9,13,13,1,10,1,0,0,13
169299,1,28,16,20,0,9,5,3,3,20
128271,0,51,22,24,0,14,7,3,0,24
124702,0,80,13,14,0,8,4,1,0,14
172911,0,179,4,5,0,0,4,0,1,5
194255,0,71,7,8,0,5,1,0,2,8
86138,0,56,20,34,1,13,10,4,2,34
182440,0,80,16,19,0,15,1,0,1,19
124666,0,527,2,2,0,2,0,0,0,2
24373,1,30,26,35,1,10,7,7,8,35
159606,1,9,9,9,1,6,2,0,0,9
107701,0,238,12,22,1,12,3,2,0,22
175320,0,88,18,21,0,15,3,3,0,21
188463,0,45,8,9,1,3,3,1,1,9
175276,4,14,60,79,1,45,7,2,0,79
108292,1,30,36,44,1,31,6,0,1,44
16818,0,114,25,31,1,13,10,4,3,31
148406,2,12,6,7,0,0,7,0,0,7
162904,0,31,51,74,1,15,25,12,5,74
32439,0,45,17,20,0,14,1,4,1,20
178649,0,37,23,26,1,12,4,2,1,26
27711,0,60,24,25,0,1,15,1,8,25
175804,1,1,40,45,1,30,8,5,1,45
116633,0,403,2,3,0,3,0,0,0,3
172936,4,1,29,43,1,22,9,2,0,43
100096,0,45,22,25,0,17,7,1,0,25
182233,0,150,3,3,0,1,0,0,1,3
189466,4,3,7,13,0,10,1,2,0,13
160322,0,36,48,73,1,45,4,8,1,73
73942,0,46,24,29,1,23,2,0,0,29
33024,1,7,40,55,1,28,12,9,3,55
42945,2,28,8,9,1,4,1,1,2,9
94646,2,24,18,30,0,7,11,4,5,30
192714,1,22,6,7,0,1,1,3,0,7
172290,0,105,17,20,0,11,4,4,1,20
62793,4,10,12,23,1,6,4,3,5,23
118138,2,11,35,44,1,20,16,0,2,44
139612,0,62,49,63,1,17,19,12,5,63
111377,1,7,32,41,0,20,19,2,0,41
113448,3,11,19,26,1,14,3,0,1,26
177922,0,65,26,28,0,24,3,1,0,28
135010,2,7,32,38,1,28,3,2,1,38
160448,1,16,7,8,1,1,4,2,0,8
134200,0,171,5,8,0,3,3,0,1,8
158031,2,3,34,45,1,28,11,2,3,45
177220,4,4,39,52,1,31,9,4,7,52
152202,0,35,18,20,1,12,2,1,0,20
154664,1,7,9,12,0,10,2,0,0,12
113893,0,113,15,17,0,8,9,0,0,17
186639,0,148,8,10,0,9,1,0,0,10
158371,2,18,8,12,0,6,1,2,1,12
137710,0,148,1,2,0,1,0,1,0,2
101653,0,400,7,8,0,7,0,0,0,8
126181,0,230,4,4,0,1,2,1,0,4
109217,1,29,13,16,0,6,7,2,0,16
171152,0,99,7,7,0,6,1,0,0,7
147825,1,23,24,24,0,14,7,1,0,24
112578,0,379,4,5,0,4,0,1,0,5
188913,0,122,5,6,0,4,2,0,0,6
169221,0,286,13,18,1,2,9,2,4,18
134734,0,255,5,6,0,1,2,3,0,6
92092,0,172,14,22,0,18,2,2,0,22
175683,1,29,11,13,1,3,5,2,0,13
178245,0,227,11,11,1,6,2,2,0,11
147953,2,21,18,21,1,13,4,2,0,21
154617,0,527,6,12,0,4,1,2,0,12
153197,3,29,46,71,0,45,8,4,0,71
178137,1,20,28,37,1,15,10,5,5,37
150312,0,137,18,28,1,11,13,2,0,28
48099,0,57,17,29,1,9,10,5,3,29
155454,0,83,4,4,0,1,1,2,0,4
194531,1,11,6,7,0,2,1,4,0,7
128486,0,98,23,35,1,10,10,7,0,35
175063,0,123,31,34,0,30,2,2,0,34
148281,4,14,22,26,1,8,4,6,7,26
108696,0,157,2,2,0,1,0,1,0,2
120855,0,57,11,17,1,7,7,1,0,17
101617,0,45,14,23,0,2,4,4,8,23
168713,1,29,9,12,1,10,0,0,1,12
168383,3,25,58,78,1,39,17,5,8,78
128316,3,10,7,10,1,0,5,2,1,10
166380,4,4,21,28,0,1,8,2,8,28
105368,1,14,29,37,1,22,3,0,0,37
183806,0,71,14,16,0,4,7,5,0,16
185520,4,7,4,8,0,7,0,1,0,8
191364,0,55,5,6,0,0,3,2,1,6
105394,0,66,18,30,1,16,10,1,0,30
66327,0,174,12,18,0,8,5,3,2,18
193284,0,31,5,6,0,3,1,1,1,6
150850,0,36,23,32,1,22,2,2,0,32
64802,4,8,42,60,1,35,8,10,4,60
112100,1,24,34,45,1,27,3,3,3,45
140964,4,18,45,72,1,45,11,3,0,72
189908,0,182,1,1,0,0,1,0,0,1
166783,0,38,11,17,1,7,4,5,0,17
196454,2,16,5,5,0,3,0,0,2,5
185024,1,18,17,20,0,15,5,0,0,20
184483,0,63,13,22,0,17,5,0,0,22
196470,0,107,1,1,0,1,0,0,0,1
178957,0,107,10,12,1,6,2,1,1,12
97320,2,25,17,25,1,5,16,0,3,25
150228,0,64,17,25,0,5,7,4,8,25
125935,0,74,11,13,0,11,1,0,1,13
21501,0,60,25,43,1,29,7,5,0,43
166820,4,1,33,47,1,28,5,2,2,47
192061,0,99,3,3,0,1,1,0,1,3
133565,3,3,61,79,1,45,25,5,1,79
123503,1,30,6,6,1,1,2,2,0,6
144778,4,4,14,18,1,2,3,0,8,18
183367,4,10,15,16,1,2,9,2,2,16
104160,1,21,8,8,0,1,4,2,1,8
190125,2,2,11,13,1,4,7,1,0,13
196201,0,39,2,2,0,0,2,0,0,2
187118,4,15,29,41,1,24,2,2,8,41
172832,0,56,37,60,1,38,9,5,1,60
35451,2,24,61,79,0,42,25,12,7,79
174879,0,127,12,16,0,1,6,4,5,16
190579,0,38,4,5,0,3,1,1,0,5
182367,0,32,6,9,1,4,1,1,0,9
133185,3,30,8,13,1,1,3,4,0,13
116134,0,141,11,13,1,7,4,1,0,13
155760,0,135,9,18,0,6,4,4,4,18
142587,0,254,5,6,0,5,1,0,0,6
186526,0,80,9,9,0,9,0,0,0,9
192891,0,31,10,11,1,4,3,2,1,11
107627,0,86,10,14,0,11,3,0,0,14
142816,1,217,17,18,0,4,7,4,1,18
194348,0,102,1,1,0,1,0,0,0,1
145330,0,93,11,16,0,10,2,1,3,16
171826,1,8,13,15,1,4,0,1,3,15
163702,1,8,26,31,0,24,5,2,0,31
93292,1,8,16,17,0,3,9,4,1,17
116266,2,1,61,79,1,45,16,7,5,79
153735,0,133,10,13,0,2,6,2,1,13
163340,0,168,10,13,0,3,7,1,1,13
136094,2,9,14,18,0,14,1,2,1,18
151642,2,4,60,72,1,43,13,5,1,72
74471,1,24,17,17,0,14,1,1,1,17
97024,0,69,11,14,1,9,3,0,0,14
76496,1,1,4,4,0,2,1,1,0,4
141025,0,79,13,14,0,0,13,0,0,14
113254,1,9,15,26,1,18,5,2,0,26
183140,1,24,8,9,0,5,3,1,0,9
138762,0,52,7,9,0,1,5,1,2,9
196572,2,1,7,10,0,3,2,1,3,10
187161,1,4,3,3,0,3,0,0,0,3
159719,0,147,5,9,1,3,2,1,0,9
189283,0,101,14,24,1,3,6,6,6,24
73733,4,11,16,30,1,18,1,1,0,30
139592,0,164,10,12,0,10,0,2,0,12
116787,0,261,9,12,1,0,8,0,2,12
77866,2,24,36,39,0,25,5,3,4,39
173642,0,143,8,8,1,2,3,0,1,8
101739,0,265,8,13,0,8,4,1,0,13
182319,1,29,21,23,1,21,0,0,0,23
180421,2,10,15,17,0,6,9,2,0,17
113722,0,59,10,13,1,0,6,4,2,13
121348,0,65,14,27,1,8,8,5,4,27
122111,0,296,12,20,1,8,4,4,0,20
197686,0,100,1,1,0,0,1,0,0,1
154011,3,10,5,6,1,0,3,2,0,6
44715,0,123,18,20,0,3,9,5,1,20
140605,0,205,1,2,0,0,1,1,0,2
192002,2,1,6,9,1,3,2,2,0,9
178107,3,7,14,17,0,10,1,2,4,17
190620,0,340,1,1,0,0,0,0,1,1
167427,1,25,54,70,1,40,13,9,2,70
160323,1,16,6,11,1,6,1,2,0,11
146782,1,11,16,29,1,11,10,1,1,29
102037,0,266,8,10,0,0,10,0,0,10
178358,2,4,60,79,0,45,24,6,6,79
151133,1,4,31,43,1,26,4,6,0,43
106330,0,56,31,50,0,19,18,10,3,50
40267,0,333,7,9,0,2,4,3,0,9
154350,2,3,50,79,1,35,25,5,1,79
89984,2,8,29,36,0,21,13,1,1,36
158501,2,3,41,71,0,45,14,8,2,71
118768,0,77,25,32,1,13,4,3,8,32
136165,2,4,20,27,1,15,3,5,0,27
119252,1,30,17,30,1,11,7,4,3,30
191138,2,14,9,9,0,1,4,4,0,9
161532,3,16,10,10,0,8,1,1,0,10
189161,2,29,13,16,0,4,5,2,5,16
176637,0,193,15,22,0,1,6,3,8,22
154835,0,81,16,17,0,15,0,1,1,17
112861,0,126,19,29,1,2,16,7,1,29
182412,0,125,6,7,0,5,0,0,0,7
161115,0,527,2,2,0,1,1,0,0,2
193710,0,92,7,9,1,2,0,2,3,9
138455,0,94,17,24,1,17,3,2,0,24
169576,1,2,44,78,1,45,15,2,2,78
191755,3,22,8,9,0,1,4,1,2,9
130832,0,151,7,10,0,6,0,3,1,10
162403,4,8,3,6,0,0,3,1,1,6
181902,0,66,13,14,0,5,4,3,2,14
160519,0,39,33,38,0,6,24,4,4,38
171980,1,1,48,62,0,45,2,3,6,62
21697,0,155,19,24,0,9,10,3,0,24
158163,1,3,25,26,0,22,4,0,0,26
197775,0,79,7,8,1,0,1,5,1,8
114453,1,28,13,13,0,3,2,4,3,13
161327,1,3,12,15,0,9,4,0,2,15
150069,0,119,16,25,1,11,6,6,0,25
147832,4,16,16,21,1,10,5,4,0,21
197224,1,1,4,5,0,4,0,0,1,5
122160,2,7,35,53,1,17,22,7,1,53
43180,0,102,27,40,1,9,19,9,1,40
137366,0,58,16,23,0,2,8,8,5,23
187695,0,66,15,17,0,8,1,2,5,17
184076,4,1,53,69,0,32,17,8,8,69
125488,1,7,20,24,0,12,9,1,0,24
96825,0,49,15,19,0,6,9,2,1,19
100965,0,43,5,8,0,4,2,0,0,8
107803,1,14,26,30,1,19,2,1,1,30
175288,4,1,33,70,1,36,9,7,7,70
151990,0,527,1,1,0,0,1,0,0,1
110406,1,24,33,55,1,34,11,3,2,55
125708,2,7,16,23,0,14,6,2,1,23
4831,3,4,16,20,0,10,4,2,0,20
22080,0,130,32,41,0,8,25,7,1,41
168020,1,8,56,79,1,44,25,10,4,79
113568,1,6,51,60,1,36,16,1,4,60
46959,2,20,28,34,1,15,10,7,1,34
173134,1,8,18,21,1,9,5,3,0,21
193798,1,2,8,9,1,7,0,1,0,9
132434,3,15,7,10,1,6,2,0,0,10
151485,1,17,21,29,1,12,12,3,0,29
144710,2,11,38,60,1,38,4,11,0,60
136877,0,44,24,29,0,10,14,3,1,29
152539,1,4,13,21,0,8,8,4,1,21
131702,0,39,26,41,1,35,4,0,0,41
163933,0,228,9,10,0,7,3,0,0,10
136382,0,65,11,14,0,2,10,0,2,14
194250,2,2,11,16,1,6,6,2,0,16
124838,0,527,6,8,0,2,4,1,0,8
170444,0,220,16,24,1,11,11,0,0,24
193535,0,151,4,5,0,0,0,1,4,5
186705,0,36,10,11,1,9,0,1,0,11
154325,4,1,56,71,1,45,12,4,0,71
189977,0,144,5,5,0,4,0,1,0,5
180125,3,2,12,13,0,8,3,1,1,13
95836,0,78,4,4,0,2,1,1,0,4
147232,4,10,61,79,1,45,25,12,8,79
57175,0,37,15,15,0,0,11,3,0,15
191135,3,0,7,7,0,5,1,1,0,7
153675,4,11,19,27,0,17,7,1,0,27
92297,0,114,7,7,0,4,1,0,1,7
171434,2,3,30,42,1,21,3,10,2,42
150632,2,17,16,27,1,18,4,1,1,27
189744,1,14,15,17,0,1,2,8,6,17
93248,0,56,18,26,1,14,6,1,4,26
197405,0,61,4,6,1,1,2,2,0,6
69056,1,29,41,55,1,36,5,7,1,55
179424,2,2,8,8,0,8,0,0,0,8
183502,0,46,20,26,1,9,1,11,3,26
174503,0,36,11,12,0,0,7,2,2,12
132985,0,156,10,17,1,7,3,1,0,17
193060,0,48,5,10,0,8,1,1,0,10
166106,0,527,1,1,0,1,0,0,0,1
179716,0,77,20,21,0,17,3,0,0,21
127216,0,69,11,23,1,3,11,3,5,23
135124,0,149,3,4,0,2,1,1,0,4
172214,4,15,30,37,1,31,4,1,0,37
183362,0,180,12,17,0,11,5,1,0,17
185710,0,307,9,14,0,1,5,4,3,14
188206,4,3,24,31,0,19,9,2,1,31
173505,1,1,10,11,0,4,3,0,3,11
133986,0,527,1,1,0,0,0,1,0,1
161356,0,79,30,44,1,20,9,2,5,44
182761,2,2,12,13,0,10,2,0,0,13
168265,0,282,3,3,0,2,1,0,0,3
117297,0,67,21,29,0,25,1,2,0,29
162242,1,16,40,54,1,28,9,4,5,54
173168,1,1,20,24,0,8,9,3,4,24
189103,2,9,7,8,0,2,3,1,0,8
193573,3,8,6,7,0,6,1,0,0,7
192337,0,114,4,4,0,1,1,2,0,4
93809,2,23,25,34,1,23,3,1,0,34
193252,0,125,5,6,1,4,0,0,0,6
139682,2,15,58,69,1,45,10,8,0,69
132503,0,430,28,52,1,7,14,6,8,52
175125,0,416,8,9,1,2,4,1,1,9
162943,0,63,10,13,0,0,6,5,2,13
192990,0,112,3,3,0,0,1,1,1,3
159381,1,14,2,2,0,0,2,0,0,2
195128,1,4,6,6,0,4,1,1,0,6
182829,0,158,9,14,0,11,3,0,0,14
29220,2,3,24,25,1,16,4,2,1,25
160795,0,34,19,29,1,17,4,1,0,29
116802,1,9,21,25,0,7,15,2,0,25
139572,0,63,45,51,1,31,5,6,3,51
169292,4,1,61,79,1,35,25,12,7,79
115021,0,66,46,62,1,4,25,4,3,62
119150,2,8,51,79,1,21,24,12,8,79
121693,3,3,41,55,1,35,5,2,2,55
169366,0,32,15,21,1,16,4,0,0,21
197539,4,1,3,4,0,4,0,0,0,4
182281,0,127,19,19,1,14,2,1,0,19
198584,0,63,2,2,0,0,1,0,1,2
134993,2,2,42,57,1,21,21,3,2,57
142311,1,22,7,13,0,5,6,0,2,13
196106,1,16,6,6,0,4,2,0,0,6
128800,4,1,19,28,1,10,8,4,2,28
190603,0,108,8,10,0,8,1,1,0,10
125068,0,143,6,10,1,2,1,0,4,10
115469,0,143,16,20,1,12,5,1,1,20
162682,2,7,17,24,1,7,9,2,2,24
151651,0,126,11,15,0,8,4,2,1,15
150133,0,224,29,41,1,16,15,6,3,41
49918,1,24,8,15,1,3,3,1,1,15
139822,0,154,16,19,0,6,11,1,0,19
115719,2,4,20,27,1,11,6,3,4,27
182996,0,67,5,5,0,3,2,0,0,5
98847,2,3,16,25,1,7,9,4,1,25
174506,2,14,13,16,0,4,4,2,4,16
149181,1,29,20,22,1,8,6,5,2,22
166644,0,95,22,32,1,20,5,4,0,32
195692,4,7,20,29,0,16,6,3,4,29
121918,2,7,17,22,0,4,14,4,0,22
166482,1,17,6,6,0,6,0,0,0,6
196415,1,24,11,13,1,1,1,4,6,13
122656,4,7,8,13,1,4,4,2,1,13
185640,0,230,6,8,0,2,0,1,4,8
166681,0,238,3,3,0,0,1,0,0,3
196801,0,39,2,2,0,1,1,0,0,2
151313,1,21,34,41,1,27,6,2,5,41
175045,1,30,6,6,0,4,2,0,0,6
193606,2,22,8,9,1,2,3,3,0,9
186879,2,4,45,60,0,9,25,8,3,60
171232,0,527,5,6,0,0,5,0,1,6
178048,0,64,15,17,0,6,7,1,1,17
162835,3,2,10,17,0,8,7,1,1,17
193118,0,161,9,12,0,11,1,0,0,12
183102,0,287,5,11,1,0,5,2,0,11
177465,0,330,9,10,1,1,6,0,1,10
164865,3,3,39,49,1,36,4,1,1,49
196472,0,87,3,3,0,0,0,3,0,3
95712,1,25,8,9,0,4,3,2,0,9
186005,3,2,14,20,1,17,0,0,0,20
96188,1,27,28,39,1,18,7,11,1,39
172797,1,14,23,35,1,28,2,0,3,35
142928,1,3,5,5,0,1,4,0,0,5
185382,0,78,21,22,0,20,0,2,0,22
109740,0,45,13,17,0,8,2,1,1,17
182987,1,16,7,7,0,7,0,0,0,7
185167,1,2,12,20,1,7,2,1,6,20
176540,1,11,4,5,0,1,3,1,0,5
161114,0,156,2,2,0,2,0,0,0,2
136604,1,29,36,49,1,32,8,7,0,49
153119,0,79,16,24,0,7,6,0,8,24
166221,1,17,10,10,0,6,2,0,0,10
197744,1,25,2,3,0,1,1,0,1,3
192030,4,2,17,20,1,9,1,3,0,20
5557,0,39,27,38,1,15,13,7,1,38
169480,1,2,27,40,0,16,14,2,8,40
136579,1,11,10,16,1,2,10,1,0,16
19032,0,37,19,20,0,11,4,2,3,20
176278,4,2,54,67,1,45,10,4,2,67
127373,0,167,17,21,1,2,5,9,1,21
60680,3,24,28,39,1,24,6,3,3,39
160383,0,86,48,57,1,45,4,2,0,57
79365,3,17,7,8,1,4,2,0,1,8
146402,2,21,23,31,0,20,6,3,0,31
165528,1,2,22,25,1,12,6,2,2,25
124626,2,8,16,22,1,4,12,3,1,22
63534,2,22,50,65,1,45,6,8,1,65
176029,0,60,20,26,1,15,3,0,5,26
174793,0,66,21,26,1,12,1,4,0,26
190951,1,16,10,17,1,5,7,4,0,17
49717,1,29,31,41,1,22,10,3,4,41
146196,0,388,1,1,0,0,1,0,0,1
157311,0,263,3,5,1,0,1,2,0,5
171437,0,527,6,6,0,2,3,1,0,6
41358,0,85,17,20,1,9,7,2,1,20
134897,1,22,34,38,1,31,2,1,0,38
131656,0,102,18,27,0,8,5,11,3,27
180842,1,4,14,17,0,12,2,2,1,17
188938,2,27,13,16,1,11,3,0,0,16
135240,0,374,6,7,0,3,3,1,0,7
157597,0,56,17,24,1,18,2,3,0,24
99924,0,158,30,38,1,2,25,7,1,38
156663,0,52,30,39,1,21,10,4,2,39
95637,0,527,1,1,0,0,1,0,0,1
122030,3,17,24,32,1,12,9,4,2,32
179606,1,28,12,12,0,10,1,0,0,12
88780,0,101,13,19,0,15,2,0,2,19
188514,4,1,20,28,1,19,1,2,0,28
129111,1,22,32,43,1,26,6,2,1,43
85493,0,125,12,13,0,9,4,0,0,13
191243,0,79,4,5,1,1,2,1,0,5
192630,0,43,12,14,1,5,2,1,2,14
120965,4,1,9,11,1,4,4,2,0,11
138529,2,11,39,63,1,41,11,1,1,63
177278,2,4,6,7,0,4,2,1,0,7
94038,0,259,2,2,0,0,2,0,0,2
151302,0,31,54,70,1,33,19,8,1,70
187845,0,39,4,6,1,0,3,1,0,6
171144,4,10,26,43,0,7,19,12,5,43
119705,0,58,29,36,1,25,6,1,1,36
100516,0,266,9,14,0,0,12,1,1,14
191733,2,1,3,3,0,3,0,0,0,3
43678,1,1,13,15,1,6,3,1,0,15
191682,3,30,18,26,1,11,6,4,0,26
195869,0,163,1,2,0,0,0,1,1,2
189593,0,179,3,4,0,3,0,0,0,4
138668,0,37,34,46,0,1,21,12,6,46
114443,1,11,49,75,1,41,15,6,6,75
172528,0,92,5,5,1,3,0,1,0,5
171784,0,136,6,7,0,0,7,0,0,7
126521,0,114,14,25,1,15,2,3,2,25
160203,2,28,25,32,1,14,11,4,1,32
164083,0,64,21,23,0,21,2,0,0,23
198110,0,59,2,4,0,0,4,0,0,4
186549,0,93,8,9,0,4,1,2,2,9
180108,0,34,42,62,1,32,15,4,8,62
75225,1,29,20,24,0,4,10,7,3,24
54992,0,31,39,54,1,30,9,7,4,54
194609,2,23,4,9,0,9,0,0,0,9
128283,0,205,5,5,0,0,2,1,2,5
196577,3,14,2,3,0,3,0,0,0,3
192823,4,8,23,32,1,21,1,1,8,32
191141,2,1,6,8,1,2,3,0,1,8
197718,0,45,1,1,0,1,0,0,0,1
147963,1,11,10,11,0,7,3,1,0,11
173068,2,9,44,55,0,45,8,0,0,55
182548,3,2,17,29,1,15,6,4,0,29
125780,0,203,5,8,0,0,6,1,1,8
168103,1,8,44,66,1,45,7,8,0,66
197530,3,15,3,3,0,3,0,0,0,3
101138,0,88,22,29,0,22,7,0,0,29
122041,2,3,6,6,0,1,3,1,1,6
137085,1,11,3,3,0,0,3,0,0,3
112881,1,28,15,19,0,13,2,1,2,19
133663,2,4,22,35,0,24,7,3,1,35
196662,2,23,4,4,0,3,1,0,0,4
190347,0,45,13,20,1,2,8,3,5,20
113484,0,421,6,8,0,1,1,3,2,8
179978,2,1,30,33,1,31,0,1,0,33
159889,0,176,13,16,0,2,7,2,4,16
186866,4,4,23,40,1,28,10,1,0,40
124261,2,7,37,57,0,41,11,3,1,57
98945,0,62,5,6,0,5,1,0,0,6
129405,0,32,11,12,1,6,4,1,0,12
169849,2,2,17,23,0,20,2,1,0,23
194355,0,71,8,12,1,1,0,2,7,12
79925,2,6,14,17,0,10,5,2,0,17
76632,1,11,23,38,0,8,17,2,8,38
165431,0,527,2,4,0,0,3,1,0,4
193889,0,63,5,6,1,1,2,1,1,6
191882,0,116,4,5,0,3,1,1,0,5
176047,2,14,18,22,0,15,6,0,1,22
14412,2,14,61,79,1,45,17,4,8,79
179667,0,46,11,11,0,2,5,3,1,11
181077,0,114,11,17,1,3,3,5,4,17
148136,0,182,5,6,0,0,4,0,0,6
169344,0,148,26,34,1,3,10,12,2,34
198437,0,43,3,4,0,0,1,2,1,4
156952,4,17,27,37,1,25,8,3,0,37
157869,1,14,19,26,1,16,5,3,1,26
124998,1,29,30,47,1,36,3,5,1,47
123455,0,66,11,13,0,6,4,2,1,13
170769,3,1,52,69,1,45,6,4,2,69
190051,3,4,9,11,1,7,1,2,0,11
132576,0,65,8,16,0,7,3,2,3,16
35908,2,24,11,15,0,2,7,5,1,15
141605,4,2,44,79,1,43,11,2,2,79
192082,0,290,1,1,0,0,0,0,1,1
59092,0,43,11,14,0,4,8,1,0,14
27518,2,24,20,27,1,16,3,5,1,27
173263,4,1,12,31,1,13,6,2,5,31
164422,0,144,17,23,1,13,4,2,3,23
66290,3,8,17,24,1,19,4,0,0,24
79262,1,1,27,36,1,16,11,3,1,36
178841,1,30,14,14,0,13,0,0,1,14
190912,0,111,4,5,0,2,1,2,0,5
184978,1,16,13,13,0,10,2,1,0,13
148597,1,4,40,55,1,16,17,10,4,55
188311,0,264,5,7,0,0,2,1,3,7
169639,0,52,13,16,0,7,6,1,2,16
153140,2,6,10,12,0,5,6,1,0,12
127828,1,20,12,19,0,5,8,3,2,19
176059,0,69,18,25,1,13,2,3,1,25
190856,0,113,3,3,0,2,0,0,1,3
142524,0,67,17,18,0,17,0,0,0,18
185866,0,45,8,12,0,1,3,3,5,12
154935,0,80,3,4,0,0,1,1,2,4
193900,3,8,14,24,1,15,3,5,0,24
136204,0,66,48,57,0,24,20,5,7,57
140269,4,7,41,58,1,21,21,7,8,58
193518,4,2,40,59,1,45,2,1,1,59
173409,1,8,14,19,0,4,11,4,0,19
22833,0,121,18,26,1,11,9,3,2,26
171498,1,17,15,26,1,15,1,6,0,26
185325,2,2,13,24,1,13,3,5,1,24
179759,2,4,10,12,1,2,2,1,3,12
158228,0,81,37,55,1,33,9,6,0,55
143799,0,388,5,5,0,1,3,1,0,5
170311,3,1,19,28,0,14,4,4,5,28
39492,0,86,55,64,1,44,11,4,3,64
173802,0,63,22,35,1,13,11,3,5,35
171418,1,8,21,23,1,19,2,0,0,23
170970,1,10,22,29,1,17,10,0,1,29
196620,4,4,19,32,1,21,2,5,3,32
104964,1,24,16,20,0,7,8,3,2,20
168639,1,3,11,11,0,11,0,0,0,11
153209,0,100,25,32,1,15,7,2,4,32
134594,3,16,24,28,0,17,9,1,0,28
159433,1,30,56,79,1,45,5,6,4,79
145971,2,4,61,79,1,45,13,2,3,79
81849,0,72,9,12,0,4,5,3,0,12
151596,0,142,6,6,0,1,4,1,0,6
182460,4,8,18,21,1,15,1,0,3,21
97537,0,79,10,12,0,2,6,0,4,12
103709,2,25,5,6,0,3,1,0,1,6
100700,1,24,23,25,0,10,6,7,2,25
178582,1,10,11,19,1,13,2,1,1,19
127438,2,7,19,23,0,15,4,1,3,23
195372,2,3,14,17,0,1,12,4,0,17
190353,3,2,10,12,0,5,7,0,0,12
175182,2,9,11,12,0,9,3,0,0,12
178244,0,88,8,10,0,10,0,0,0,10
157317,1,18,7,10,0,8,1,1,0,10
161757,4,2,26,33,0,10,9,11,2,33
144797,0,151,18,20,0,15,3,1,1,20
12477,1,17,25,41,1,19,11,7,3,41
168892,0,34,15,17,0,15,2,0,0,17
193407,1,14,4,5,0,2,1,2,0,5
147007,0,81,29,36,0,11,18,2,5,36
50441,2,30,19,26,1,19,3,2,1,26
197668,0,84,4,5,0,0,3,2,0,5
76383,1,24,17,21,1,17,3,0,0,21
144423,0,48,10,11,0,7,2,2,0,11
132425,0,51,12,15,0,11,3,1,0,15
127274,2,7,41,53,0,16,25,1,1,53
185829,0,52,18,22,0,10,4,2,6,22
159964,1,15,42,57,1,27,11,4,4,57
139690,2,30,27,42,1,22,5,9,1,42
183043,0,52,20,20,0,17,1,1,0,20
